,implementing_agency_name,numeric_year,country_name,dac_category_name,region_name,income_group_name,constant_amount
31895,Agency for International Development,2014,Afghanistan,Administrative Costs,South and Central Asia,Low Income Country,148934762
31896,Agency for International Development,2014,Afghanistan,Agriculture,South and Central Asia,Low Income Country,103276094
31898,Agency for International Development,2014,Afghanistan,Economic Growth,South and Central Asia,Low Income Country,75805428
31899,Agency for International Development,2014,Afghanistan,Education,South and Central Asia,Low Income Country,151253738
31900,Agency for International Development,2014,Afghanistan,Governance,South and Central Asia,Low Income Country,528811925
31901,Agency for International Development,2014,Afghanistan,Health and Population,South and Central Asia,Low Income Country,84803395
31902,Agency for International Development,2014,Afghanistan,Humanitarian,South and Central Asia,Low Income Country,86858199
31903,Agency for International Development,2014,Afghanistan,Infrastructure,South and Central Asia,Low Income Country,189863363
31904,Agency for International Development,2014,Afghanistan,Other,South and Central Asia,Low Income Country,24628789
31905,Agency for International Development,2014,Albania,Administrative Costs,Europe and Eurasia,Upper Middle Income Country,1938943
31906,Agency for International Development,2014,Albania,Economic Growth,Europe and Eurasia,Upper Middle Income Country,2960419
31907,Agency for International Development,2014,Albania,Education,Europe and Eurasia,Upper Middle Income Country,110056
31908,Agency for International Development,2014,Albania,Governance,Europe and Eurasia,Upper Middle Income Country,6951486
31909,Agency for International Development,2014,Albania,Health and Population,Europe and Eurasia,Upper Middle Income Country,162409
31910,Agency for International Development,2014,Albania,Infrastructure,Europe and Eurasia,Upper Middle Income Country,1073952
31911,Agency for International Development,2014,Albania,Other,Europe and Eurasia,Upper Middle Income Country,649062
31912,Agency for International Development,2014,Algeria,Humanitarian,Middle East and North Africa,Upper Middle Income Country,4612406
31913,Agency for International Development,2014,Angola,Administrative Costs,Sub-Saharan Africa,Upper Middle Income Country,4493547
31917,Agency for International Development,2014,Angola,Education,Sub-Saharan Africa,Upper Middle Income Country,699390
31918,Agency for International Development,2014,Angola,Governance,Sub-Saharan Africa,Upper Middle Income Country,1134550
31919,Agency for International Development,2014,Angola,Health and Population,Sub-Saharan Africa,Upper Middle Income Country,43972795
31920,Agency for International Development,2014,Angola,Humanitarian,Sub-Saharan Africa,Upper Middle Income Country,4319698
31921,Agency for International Development,2014,Angola,Other,Sub-Saharan Africa,Upper Middle Income Country,2408014
31922,Agency for International Development,2014,Armenia,Administrative Costs,Europe and Eurasia,Lower Middle Income Country,3146016
31923,Agency for International Development,2014,Armenia,Economic Growth,Europe and Eurasia,Lower Middle Income Country,7066100
31924,Agency for International Development,2014,Armenia,Education,Europe and Eurasia,Lower Middle Income Country,1583124
31925,Agency for International Development,2014,Armenia,Governance,Europe and Eurasia,Lower Middle Income Country,12801124
31926,Agency for International Development,2014,Armenia,Health and Population,Europe and Eurasia,Lower Middle Income Country,1455983
31927,Agency for International Development,2014,Armenia,Humanitarian,Europe and Eurasia,Lower Middle Income Country,531034
31929,Agency for International Development,2014,Armenia,Other,Europe and Eurasia,Lower Middle Income Country,2102340
31930,Agency for International Development,2014,Azerbaijan,Administrative Costs,Europe and Eurasia,Upper Middle Income Country,2079709
31932,Agency for International Development,2014,Azerbaijan,Economic Growth,Europe and Eurasia,Upper Middle Income Country,1716862
31934,Agency for International Development,2014,Azerbaijan,Governance,Europe and Eurasia,Upper Middle Income Country,7631627
31935,Agency for International Development,2014,Azerbaijan,Health and Population,Europe and Eurasia,Upper Middle Income Country,211090
31936,Agency for International Development,2014,Azerbaijan,Humanitarian,Europe and Eurasia,Upper Middle Income Country,167768
31937,Agency for International Development,2014,Azerbaijan,Other,Europe and Eurasia,Upper Middle Income Country,1935979
31938,Agency for International Development,2014,Bangladesh,Administrative Costs,South and Central Asia,Lower Middle Income Country,15124740
31939,Agency for International Development,2014,Bangladesh,Agriculture,South and Central Asia,Lower Middle Income Country,49646242
31940,Agency for International Development,2014,Bangladesh,Commodity Assistance,South and Central Asia,Lower Middle Income Country,35456546
31941,Agency for International Development,2014,Bangladesh,Economic Growth,South and Central Asia,Lower Middle Income Country,2949395
31942,Agency for International Development,2014,Bangladesh,Education,South and Central Asia,Lower Middle Income Country,6764051
31943,Agency for International Development,2014,Bangladesh,Governance,South and Central Asia,Lower Middle Income Country,19068571
31944,Agency for International Development,2014,Bangladesh,Health and Population,South and Central Asia,Lower Middle Income Country,80381410
31945,Agency for International Development,2014,Bangladesh,Humanitarian,South and Central Asia,Lower Middle Income Country,26389369
31947,Agency for International Development,2014,Bangladesh,Other,South and Central Asia,Lower Middle Income Country,15991453
31949,Agency for International Development,2014,Belarus,Administrative Costs,Europe and Eurasia,Upper Middle Income Country,193867
31950,Agency for International Development,2014,Belarus,Economic Growth,Europe and Eurasia,Upper Middle Income Country,2628690
31951,Agency for International Development,2014,Belarus,Education,Europe and Eurasia,Upper Middle Income Country,724081
31952,Agency for International Development,2014,Belarus,Governance,Europe and Eurasia,Upper Middle Income Country,8007368
31953,Agency for International Development,2014,Belarus,Health and Population,Europe and Eurasia,Upper Middle Income Country,255966
31954,Agency for International Development,2014,Belarus,Other,Europe and Eurasia,Upper Middle Income Country,435988
31955,Agency for International Development,2014,Benin,Administrative Costs,Sub-Saharan Africa,Low Income Country,3430625
31956,Agency for International Development,2014,Benin,Agriculture,Sub-Saharan Africa,Low Income Country,209521
31957,Agency for International Development,2014,Benin,Education,Sub-Saharan Africa,Low Income Country,1091820
31958,Agency for International Development,2014,Benin,Governance,Sub-Saharan Africa,Low Income Country,537762
31959,Agency for International Development,2014,Benin,Health and Population,Sub-Saharan Africa,Low Income Country,12241827
31961,Agency for International Development,2014,Benin,Other,Sub-Saharan Africa,Low Income Country,2361044
31962,Agency for International Development,2014,Bhutan,Humanitarian,South and Central Asia,Lower Middle Income Country,130253
31963,Agency for International Development,2014,Bolivia,Administrative Costs,Western Hemisphere,Lower Middle Income Country,248374
31966,Agency for International Development,2014,Bolivia,Health and Population,Western Hemisphere,Lower Middle Income Country,2269687
31967,Agency for International Development,2014,Bolivia,Other,Western Hemisphere,Lower Middle Income Country,107927
31968,Agency for International Development,2014,BosniaandHerz,Administrative Costs,Europe and Eurasia,Upper Middle Income Country,5559000
31969,Agency for International Development,2014,BosniaandHerz,Agriculture,Europe and Eurasia,Upper Middle Income Country,1811707
31970,Agency for International Development,2014,BosniaandHerz,Economic Growth,Europe and Eurasia,Upper Middle Income Country,12010347
31971,Agency for International Development,2014,BosniaandHerz,Education,Europe and Eurasia,Upper Middle Income Country,143051
31972,Agency for International Development,2014,BosniaandHerz,Governance,Europe and Eurasia,Upper Middle Income Country,11808242
31973,Agency for International Development,2014,BosniaandHerz,Humanitarian,Europe and Eurasia,Upper Middle Income Country,1969644
31974,Agency for International Development,2014,BosniaandHerz,Other,Europe and Eurasia,Upper Middle Income Country,2528339
31975,Agency for International Development,2014,Botswana,Administrative Costs,Sub-Saharan Africa,Upper Middle Income Country,259455
31977,Agency for International Development,2014,Botswana,Health and Population,Sub-Saharan Africa,Upper Middle Income Country,12312226
31978,Agency for International Development,2014,Brazil,Administrative Costs,Western Hemisphere,Upper Middle Income Country,1751744
31979,Agency for International Development,2014,Brazil,Agriculture,Western Hemisphere,Upper Middle Income Country,1403879
31981,Agency for International Development,2014,Brazil,Health and Population,Western Hemisphere,Upper Middle Income Country,1262945
31983,Agency for International Development,2014,Brazil,Infrastructure,Western Hemisphere,Upper Middle Income Country,707356
31984,Agency for International Development,2014,Brazil,Other,Western Hemisphere,Upper Middle Income Country,5240705
31985,Agency for International Development,2014,Brunei,Humanitarian,East Asia and Oceania,High Income Country,153580
31986,Agency for International Development,2014,Bulgaria,Education,Europe and Eurasia,Upper Middle Income Country,379425
